strategy,kappa,concentration,mu,outside_mid_ratio,total_face,default_face,default_rate,runs_using_strategy,mean_trading_effect
round_trip,1.0,0.2,0.0,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.0,1.0,1005.0,500.0,0.4975124378109453,1,0.0
hold_to_maturity,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.0,1.0,13993.0,11922.0,0.8519974272850711,1,0.0
round_trip,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.25,0.5,1166.0,1166.0,1.0,1,-0.2519837300793492
hold_to_maturity,1.0,0.2,0.25,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.25,0.5,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.2,0.25,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.25,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,0.25,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.25,0.75,3197.0,0.0,0.0,1,0.2131759685270387
round_trip,1.0,0.2,0.25,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.25,0.8,1825.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.2,0.25,0.8,500.0,0.0,0.0,1,0.0
sell_before,1.0,0.2,0.25,0.8,12157.0,12157.0,1.0,1,0.0
round_trip,1.0,0.2,0.25,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.25,0.9,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,0.25,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.25,0.9,12888.0,12888.0,1.0,1,0.0
round_trip,1.0,0.2,0.25,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.25,1.0,502.0,0.0,0.0,1,-0.0686091478863848
hold_to_maturity,1.0,0.2,0.25,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.25,1.0,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.2,0.25,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.5,0.5,509.0,0.0,0.0,1,-0.0333377783704493
hold_to_maturity,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.5,0.75,584.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.2,0.5,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.5,0.75,3383.0,3383.0,1.0,1,0.0
round_trip,1.0,0.2,0.5,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.5,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,0.5,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.5,0.8,9528.0,9528.0,1.0,1,0.0
round_trip,1.0,0.2,0.5,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.5,0.9,1000.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.2,0.5,0.9,500.0,0.0,0.0,1,0.0
sell_before,1.0,0.2,0.5,0.9,12667.0,12667.0,1.0,1,0.0
round_trip,1.0,0.2,0.5,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.5,1.0,2109.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.2,0.5,1.0,521.0,0.0,0.0,1,0.0
sell_before,1.0,0.2,0.5,1.0,12368.0,12368.0,1.0,1,0.0
round_trip,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.75,0.5,1540.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.2,0.75,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.75,0.5,12330.0,12330.0,1.0,1,0.0
round_trip,1.0,0.2,0.75,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.75,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,0.75,0.75,500.0,0.0,0.0,1,0.0
sell_before,1.0,0.2,0.75,0.75,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.2,0.75,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.75,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,0.75,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.75,0.8,11881.0,11881.0,1.0,1,0.0
round_trip,1.0,0.2,0.75,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.75,0.9,512.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.2,0.75,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.75,0.9,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.2,0.75,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,0.75,1.0,9540.0,9540.0,1.0,1,0.0
round_trip,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,1.0,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,1.0,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,1.0,0.5,4287.0,4287.0,1.0,1,0.0
round_trip,1.0,0.2,1.0,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,1.0,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,1.0,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,1.0,0.75,11701.0,11701.0,1.0,1,0.0
round_trip,1.0,0.2,1.0,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,1.0,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,1.0,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.2,1.0,0.8,5097.0,5097.0,1.0,1,0.0
round_trip,1.0,0.2,1.0,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,1.0,0.9,561.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.2,1.0,0.9,620.0,0.0,0.0,1,0.0
sell_before,1.0,0.2,1.0,0.9,12383.0,12383.0,1.0,1,0.0
round_trip,1.0,0.2,1.0,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.2,1.0,1.0,1124.0,1124.0,1.0,1,-0.2572342979063875
sell_before,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.0,0.5,2644.0,1000.0,0.37821482602118,1,-0.0269387210775488
hold_to_maturity,1.0,0.5,0.0,0.5,904.0,904.0,1.0,1,-0.0269387210775488
sell_before,1.0,0.5,0.0,0.5,11449.0,11449.0,1.0,1,-0.0269387210775488
round_trip,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.0,0.75,4513.0,4513.0,1.0,1,0.0
hold_to_maturity,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.0,0.75,10484.0,10484.0,1.0,1,0.0
round_trip,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.0,0.8,3847.0,2627.0,0.6828697686508968,1,0.0
hold_to_maturity,1.0,0.5,0.0,0.8,1185.0,1185.0,1.0,1,0.0
sell_before,1.0,0.5,0.0,0.8,9966.0,9966.0,1.0,1,0.0
round_trip,1.0,0.5,0.0,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.0,0.9,3399.0,3399.0,1.0,1,0.0
hold_to_maturity,1.0,0.5,0.0,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.0,0.9,11599.0,11599.0,1.0,1,0.0
round_trip,1.0,0.5,0.0,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.0,1.0,4308.0,4017.0,0.9324512534818942,1,0.0
hold_to_maturity,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.0,1.0,10690.0,8296.0,0.7760523854069223,1,0.0
round_trip,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.25,0.5,4052.0,0.0,0.0,1,0.2702053881034942
round_trip,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.25,0.75,2113.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.5,0.25,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.25,0.75,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.5,0.25,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.25,0.8,567.0,0.0,0.0,1,-0.1302840378717162
hold_to_maturity,1.0,0.5,0.25,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.25,0.8,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.5,0.25,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.25,0.9,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.25,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.25,0.9,3415.0,0.0,0.0,1,0.2277122091084883
round_trip,1.0,0.5,0.25,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.25,1.0,1812.0,1812.0,1.0,1,-0.6364181890918789
sell_before,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.5,0.5,5091.0,0.0,0.0,1,0.3394226281752116
round_trip,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.5,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.5,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.5,0.75,9296.0,9296.0,1.0,1,0.0
round_trip,1.0,0.5,0.5,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.5,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.5,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.5,0.8,5870.0,5870.0,1.0,1,0.0
round_trip,1.0,0.5,0.5,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.5,0.9,2029.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.5,0.5,0.9,555.0,0.0,0.0,1,0.0
sell_before,1.0,0.5,0.5,0.9,12414.0,12414.0,1.0,1,0.0
round_trip,1.0,0.5,0.5,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.5,1.0,844.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.75,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.75,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.75,0.5,5681.0,5681.0,1.0,1,0.0
round_trip,1.0,0.5,0.75,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.75,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.75,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.75,0.75,2899.0,0.0,0.0,1,0.0333400013336
round_trip,1.0,0.5,0.75,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.75,0.8,1069.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.5,0.75,0.8,696.0,0.0,0.0,1,0.0
sell_before,1.0,0.5,0.75,0.8,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.5,0.75,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.75,0.9,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.75,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.75,0.9,3660.0,0.0,0.0,1,0.2440650840224059
round_trip,1.0,0.5,0.75,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,0.75,1.0,3770.0,3770.0,1.0,1,0.0
round_trip,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,1.0,0.5,4088.0,4088.0,1.0,1,0.0
round_trip,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,1.0,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,1.0,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,1.0,0.75,8321.0,8321.0,1.0,1,0.0
round_trip,1.0,0.5,1.0,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,1.0,0.8,4998.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,0.5,1.0,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,1.0,0.8,9998.0,9998.0,1.0,1,0.0
round_trip,1.0,0.5,1.0,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,1.0,0.9,509.0,0.0,0.0,1,-0.1754233897853047
hold_to_maturity,1.0,0.5,1.0,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,1.0,0.9,0.0,0.0,0.0,0,0.0
round_trip,1.0,0.5,1.0,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,0.5,1.0,1.0,4452.0,0.0,0.0,1,0.2968593718743748
round_trip,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.0,0.5,2190.0,500.0,0.228310502283105,1,-0.0895512435820497
hold_to_maturity,1.0,1.0,0.0,0.5,1843.0,1843.0,1.0,1,-0.0895512435820497
sell_before,1.0,1.0,0.0,0.5,10964.0,10964.0,1.0,1,-0.0895512435820497
round_trip,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.0,0.75,1467.0,1467.0,1.0,1,0.1715009668600386
hold_to_maturity,1.0,1.0,0.0,0.75,1000.0,1000.0,1.0,1,0.1715009668600386
sell_before,1.0,1.0,0.0,0.75,12530.0,9958.0,0.794732641660016,1,0.1715009668600386
round_trip,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.0,0.8,2243.0,2243.0,1.0,1,0.0
hold_to_maturity,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.0,0.8,12754.0,12754.0,1.0,1,0.0
round_trip,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.0,0.9,1740.0,500.0,0.28735632183908044,1,0.0
hold_to_maturity,1.0,1.0,0.0,0.9,706.0,706.0,1.0,1,0.0
sell_before,1.0,1.0,0.0,0.9,12552.0,12552.0,1.0,1,0.0
round_trip,1.0,1.0,0.0,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.0,1.0,1075.0,500.0,0.46511627906976744,1,0.0
hold_to_maturity,1.0,1.0,0.0,1.0,1166.0,1166.0,1.0,1,0.0
sell_before,1.0,1.0,0.0,1.0,12756.0,12756.0,1.0,1,0.0
round_trip,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.25,0.5,3778.0,3778.0,1.0,1,0.0
round_trip,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.25,0.75,4419.0,0.0,0.0,1,0.2946392852380317
round_trip,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.25,0.8,2301.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,1.0,0.25,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.25,0.8,0.0,0.0,0.0,0,0.0
round_trip,1.0,1.0,0.25,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.25,0.9,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.25,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.25,0.9,3567.0,0.0,0.0,1,0.2378475695139027
round_trip,1.0,1.0,0.25,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.25,1.0,1541.0,0.0,0.0,1,-0.4233897853047072
hold_to_maturity,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0,0.0
round_trip,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.5,0.5,5931.0,5931.0,1.0,1,0.0
round_trip,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.5,0.75,4168.0,0.0,0.0,1,0.2779037204960661
round_trip,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.5,0.8,891.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,1.0,0.5,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.5,0.8,0.0,0.0,0.0,0,0.0
round_trip,1.0,1.0,0.5,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.5,0.9,1125.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,1.0,0.5,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.5,0.9,0.0,0.0,0.0,0,0.0
round_trip,1.0,1.0,0.5,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.5,1.0,4043.0,0.0,0.0,1,0.269551303420228
round_trip,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.75,0.5,5027.0,5027.0,1.0,1,0.0
round_trip,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.75,0.75,5829.0,5829.0,1.0,1,0.0
round_trip,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.75,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,0.75,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.75,0.8,5466.0,5466.0,1.0,1,0.0
round_trip,1.0,1.0,0.75,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.75,0.9,1114.0,0.0,0.0,1,-0.2933920117356804
hold_to_maturity,1.0,1.0,0.75,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,0.75,0.9,0.0,0.0,0.0,0,0.0
round_trip,1.0,1.0,0.75,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,0.75,1.0,1215.0,0.0,0.0,1,-0.0748816429952657
hold_to_maturity,1.0,1.0,0.75,1.0,1123.0,1123.0,1.0,1,-0.0748816429952657
sell_before,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0,0.0
round_trip,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,1.0,0.5,695.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,1.0,0.5,4981.0,4981.0,1.0,1,0.0
round_trip,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,1.0,0.75,2787.0,0.0,0.0,1,0.0333400013336
round_trip,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,1.0,0.8,3032.0,0.0,0.0,1,0.2021737680869507
round_trip,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,1.0,0.9,3182.0,0.0,0.0,1,0.2121757684870307
round_trip,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,1.0,1.0,1.0,4053.0,0.0,0.0,1,0.270254050810162
round_trip,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.0,0.5,1302.0,1302.0,1.0,1,0.0
hold_to_maturity,1.0,2.0,0.0,0.5,1046.0,1046.0,1.0,1,0.0
sell_before,1.0,2.0,0.0,0.5,12650.0,12650.0,1.0,1,0.0
round_trip,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.0,0.75,1947.0,0.0,0.0,1,1.0
hold_to_maturity,1.0,2.0,0.0,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.0,0.75,13051.0,0.0,0.0,1,1.0
round_trip,1.0,2.0,0.0,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.0,0.8,1545.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,2.0,0.0,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.0,0.8,13453.0,0.0,0.0,1,0.0
round_trip,1.0,2.0,0.0,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.0,0.9,1536.0,0.0,0.0,1,-0.0666800026672001
hold_to_maturity,1.0,2.0,0.0,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.0,0.9,13461.0,1000.0,0.07428868583314761,1,-0.0666800026672001
round_trip,1.0,2.0,0.0,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.0,1.0,1814.0,500.0,0.2756339581036384,1,0.0
hold_to_maturity,1.0,2.0,0.0,1.0,1369.0,500.0,0.36523009495982467,1,0.0
sell_before,1.0,2.0,0.0,1.0,11815.0,9410.0,0.7964451967837495,1,0.0
round_trip,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.25,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,2.0,0.25,0.5,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.25,0.5,3210.0,500.0,0.1557632398753894,1,0.1807028072281122
round_trip,1.0,2.0,0.25,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.25,0.75,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,2.0,0.25,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.25,0.75,2682.0,0.0,0.0,1,0.0333377783704493
round_trip,1.0,2.0,0.25,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.25,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,2.0,0.25,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.25,0.8,2904.0,0.0,0.0,1,0.0333400013336
round_trip,1.0,2.0,0.25,0.8,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.25,0.9,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,2.0,0.25,0.9,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.25,0.9,2944.0,0.0,0.0,1,0.0333400013336
round_trip,1.0,2.0,0.25,0.9,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.25,1.0,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,2.0,0.25,1.0,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.25,1.0,4015.0,0.0,0.0,1,0.2677202107088084
round_trip,1.0,2.0,0.25,1.0,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,2.0,0.5,0.5,1817.0,1817.0,1.0,1,-0.1211414094272951
sell_before,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0,0.0
round_trip,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.5,0.75,1421.0,0.0,0.0,1,0.0
hold_to_maturity,1.0,2.0,0.5,0.75,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.5,0.75,0.0,0.0,0.0,0,0.0
round_trip,1.0,2.0,0.5,0.75,0.0,0.0,0.0,0,0.0
no_trade,1.0,2.0,0.5,0.8,0.0,0.0,0.0,0,0.0
hold_to_maturity,1.0,2.0,0.5,0.8,0.0,0.0,0.0,0,0.0
sell_before,1.0,2.0,0.5,0.8,3839.0,3839.0,1.0,1,0.0
