run_id,kappa,concentration,mu,outside_mid_ratio,delta_passive,delta_active,trading_effect,trading_relief_ratio,dealer_trade_count,trader_dealer_trade_count,n_traders_using_dealer,total_face_traded,total_cash_volume,dealer_active_fraction,dealer_empty_fraction,vbt_usage_fraction,mean_debt_to_money,final_debt_to_money,debt_shrink_rate,frac_defaulted_that_traded,frac_repaid_that_traded
balanced_active_1ad4dd3dbf59,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,7,5,5,12498.0,10570.05,0.0,1.0,0.0,0.014053159612103749,0.0044026155205038,0.6,1.0,
balanced_active_444161c2568e,0.25,0.2,0.0,0.9,0.9698626483531136,0.9987331644219228,-0.0288705160688091,-0.0297676337137357,2,2,2,866.0,866.0,0.0,1.0,0.0,0.0012759170653907,0.0,1.0,0.8383737232124975,0.0
balanced_active_138046ca06f5,0.25,0.2,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_2f0db0274d4b,0.25,0.2,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_f43b6f86f21e,0.25,0.2,0.75,0.9,0.8941121557644862,0.8941121557644862,0.0,0.0,2,2,2,892.0,892.0,0.0,1.0,0.0,0.00173665225430868,0.0010219045234603,0.6,1.0,0.0
balanced_active_26dc6fd22f3e,0.25,0.2,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_e6821c0ceab4,0.25,0.5,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_8eda74156194,0.25,0.5,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_7ddb039722ef,0.25,0.5,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_2a42402095cc,0.25,0.5,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_32ff7884570d,0.25,0.5,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_3448860fa33b,0.25,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_c1910bf10cdc,0.25,1.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_b6952baefe71,0.25,1.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_4a2d0377d17c,0.25,1.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_b4dad6417b38,0.25,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_c6e356d6cc7c,0.25,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_ee27f74444d3,0.25,2.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_e3c1006d2724,0.25,2.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_0afc08037825,0.25,2.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_82f053c900a8,0.25,2.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_3d9fd300c9dc,0.25,5.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00063795853269535,0.0,1.0,,0.0
balanced_active_dfb307ffba66,0.25,5.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_382c1bb6a4c0,0.25,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0010632642211588835,0.0,1.0,,0.0
balanced_active_6068270138c9,0.25,5.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0009279396839204728,0.0,1.0,,0.0
balanced_active_282877bda9cb,0.25,5.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001177769598822154,0.0,1.0,,0.0
balanced_active_713327d6334c,0.5,0.2,0.0,0.9,0.8455024338200973,0.8455024338200973,0.0,0.0,2,2,2,574.0,574.0,0.0,1.0,0.0,0.0024464831804281,0.0,1.0,0.8805993690851736,0.660336642209754
balanced_active_7a36640a8f72,0.5,0.2,0.25,0.9,0.814841978930524,0.814841978930524,0.0,0.0,2,2,2,18.0,18.0,0.0,1.0,0.0,0.0029358764828053127,0.0009786339737677,0.8,1.0,0.6319769535469931
balanced_active_a6f3750d4000,0.5,0.2,0.5,0.9,0.7185437087417483,0.7185437087417483,0.0,0.0,2,2,2,5386.0,5386.0,0.0,1.0,0.0,0.0029667669133303246,0.0009916404708308,0.8,1.0,0.1246150201374082
balanced_active_363f5a54f384,0.5,0.2,0.75,0.9,0.5617415655420722,1.0,-0.4382584344579277,-0.7801780415430267,2,2,2,10.0,10.0,0.0,1.0,0.0,0.0044037559165975,0.0039145454723388,0.2,1.0,
balanced_active_c9e8a7190e52,0.5,0.2,1.0,0.9,0.9652597186103888,0.9652597186103888,0.0,0.0,4,2,2,21.0,18.9,0.0,1.0,0.0,0.0037514879064367668,0.0029360312197986,0.4,1.0,0.0
balanced_active_70c0b88ccba4,0.5,0.5,0.0,0.9,1.0,0.0333377783704493,0.9666622216295506,0.9666622216295506,3,2,2,5847.0,5262.3,0.0,1.0,0.0,0.0024464831804281,0.0,1.0,1.0,0.8323906745758035
balanced_active_4b48e0bb8da6,0.5,0.5,0.25,0.9,0.9407960530702046,1.0,-0.0592039469297953,-0.0629296293671603,2,2,2,776.0,776.0,0.0,1.0,0.0,0.0044074020670183504,0.0039218377731805,0.2,1.0,
balanced_active_c8ddb8744e6a,0.5,0.5,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0020387359836900832,0.0,1.0,,0.0
balanced_active_2b3b8d0a4a66,0.5,0.5,0.75,0.9,0.6826910254700626,0.6826910254700626,0.0,0.0,4,3,3,4797.0,4320.15,0.0,1.0,0.0,0.00402223106977005,0.0031514957786839,0.3,1.0,1.0
balanced_active_dedd7fcda513,0.5,0.5,1.0,0.9,0.0333355557037135,0.0333355557037135,0.0,0.0,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0026688798600112457,0.0,1.0,1.0,0.3257466032140148
balanced_active_568a8ed711af,0.5,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00122324159021405,0.0,1.0,,0.0
balanced_active_b1d85268eb7d,0.5,1.0,0.25,0.9,1.0,0.6663332666533306,0.3336667333466693,0.3336667333466693,2,1,1,257.0,205.6,0.0,1.0,0.0,0.0044085466826133,0.0039241270043704,0.2,1.0,1.0
balanced_active_df45f7db5413,0.5,1.0,0.5,0.9,0.0,1.0,-1.0,0.0,2,2,2,982.0,982.0,0.0,1.0,0.0,0.0044083638392276,0.003923761317599,0.2,1.0,
balanced_active_f8b45dda7494,0.5,1.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001779260494856791,0.0,1.0,,0.0
balanced_active_89524a22f1ff,0.5,1.0,1.0,0.9,0.5556740898786504,1.0,-0.4443259101213495,-0.7996160307175425,2,2,2,7938.0,7938.0,0.0,1.0,0.0,0.0044827594420285,0.0040725525232008,0.2,1.0,
balanced_active_32b34dc21047,0.5,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00122324159021405,0.0,1.0,,0.0
balanced_active_e2deffaa5377,0.5,2.0,0.25,0.9,0.0,0.9281237498333113,-0.9281237498333113,0.0,2,1,1,1591.0,1431.9,0.0,1.0,0.0,0.0043715406915212,0.0038501150221862,0.2,,0.0
balanced_active_d5e0588294b4,0.5,2.0,0.5,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0020387359836900832,0.0,1.0,,0.0
balanced_active_286be0cf015c,0.5,2.0,0.75,0.9,0.6686003867440155,0.0,0.6686003867440155,1.0,2,2,2,4306.0,4306.0,0.0,1.0,0.0,0.0018006789976929727,0.0,1.0,,0.5103020604120824
balanced_active_83085c6cf5cb,0.5,2.0,1.0,0.9,0.6420189358581144,0.0,0.6420189358581144,1.0,2,2,2,6576.0,6576.0,0.0,1.0,0.0,0.0023208775692243233,0.0,1.0,,0.4401920256034138
balanced_active_7d91df51e045,0.5,5.0,0.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.00122324159021405,0.0,1.0,,0.0
balanced_active_d750615af8d9,0.5,5.0,0.25,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0020387359836900832,0.0,1.0,,0.0
balanced_active_483c81bcb418,0.5,5.0,0.5,0.9,0.8473796506200826,0.497999733297773,0.3493799173223096,0.4123062396726729,2,2,2,1684.0,1684.0,0.0,1.0,0.0,0.003936651260806075,0.0029600832770095,0.4,1.0,1.0
balanced_active_d50901755596,0.5,5.0,0.75,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.001779260494856791,0.0,1.0,,0.0
balanced_active_f13fb8f91fcb,0.5,5.0,1.0,0.9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0022582921665490075,0.0,1.0,,0.0
balanced_active_c5e714d5aa89,1.0,0.2,0.0,0.9,1.0,1.0,0.0,0.0,2,2,2,308.0,308.0,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,0.8863181757567675,
balanced_active_3bd220b5f5f4,1.0,0.2,0.25,0.9,1.0,1.0,0.0,0.0,2,2,2,66.0,66.0,0.0,1.0,0.0,0.00813781719264475,0.0072360863626907,0.2,1.0,
balanced_active_aa5f4ebebb1f,1.0,0.2,0.5,0.9,0.8999866648886518,0.8999866648886518,0.0,0.0,2,2,2,0.0,0.0,0.0,1.0,0.0,0.005423690000031626,0.0018078932619818,0.8,1.0,0.3333333333333333
balanced_active_9cea155619b6,1.0,0.2,0.75,0.9,0.9658621149486598,0.9658621149486598,0.0,0.0,6,5,4,24016.0,22938.85,0.0,1.0,0.0,0.0066525386074071,0.0042655291922154,0.4,,0.0
balanced_active_b347aa4f1714,1.0,0.2,1.0,0.9,0.9212509168500366,0.9212509168500366,0.0,0.0,2,2,2,776.0,776.0,0.0,1.0,0.0,0.005859632267950812,0.0036414285324132,0.6,1.0,0.5249788314987299
balanced_active_23eca9e427d8,1.0,0.5,0.0,0.9,1.0,1.0,0.0,0.0,3,2,2,660.0,594.0,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,0.7733697826376851,
balanced_active_33ac03661c09,1.0,0.5,0.25,0.9,1.0,0.7722877908915116,0.2277122091084883,0.2277122091084883,6,4,4,7707.0,6592.049999999999,0.0,1.0,0.0,0.0063077424143217495,0.0035759368060447,0.5,,1.0
balanced_active_71098cff6f0a,1.0,0.5,0.5,0.9,0.8277103613815175,0.8277103613815175,0.0,0.0,2,2,2,972.0,972.0,0.0,1.0,0.0,0.0045437431485675,0.0,1.0,1.0,0.21478328173374614
balanced_active_8dc0d27860d4,1.0,0.5,0.75,0.9,1.0,0.755934915977594,0.2440650840224059,0.2440650840224059,6,5,4,9805.0,9292.8,0.0,1.0,0.0,0.00688846465832695,0.0047373812940551,0.4,,1.0
balanced_active_7f0f25fc444d,1.0,0.5,1.0,0.9,0.7906387518335778,0.9660621416188824,-0.1754233897853047,-0.2218755270703322,4,3,3,11033.0,11032.1,0.0,1.0,0.0,0.00715805777002455,0.0052765675174503,0.3,,0.0
balanced_active_d673c3d9f9cd,1.0,1.0,0.0,0.9,0.9173223096412856,0.9173223096412856,0.0,0.0,4,4,4,6811.0,6377.9,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,0.9636575083587731,0.0
balanced_active_774260a652a5,1.0,1.0,0.25,0.9,1.0,0.7621524304860972,0.2378475695139027,0.2378475695139027,6,5,4,16896.0,16506.55,0.0,1.0,0.0,0.0064985726791581,0.0052405604405065,0.3,,1.0
balanced_active_96c4094569d1,1.0,1.0,0.5,0.9,0.9249949996666444,0.9249949996666444,0.0,0.0,4,2,2,5750.0,4693.1,0.0,1.0,0.0,0.007205110157842,0.0053706722930852,0.3,,0.0
balanced_active_912f62e550f7,1.0,1.0,0.75,0.9,0.6323264652930586,0.925718477028739,-0.2933920117356804,-0.4639881893915427,5,4,4,7327.0,6477.9,0.0,1.0,0.0,0.0067214917180635995,0.0044034354135284,0.4,,0.0
balanced_active_cd29e736d841,1.0,1.0,1.0,0.9,1.0,0.7878242315129692,0.2121757684870307,0.2121757684870307,4,2,2,3191.0,2710.7,0.0,1.0,0.0,0.00742609900486395,0.0058126499871291,0.3,,1.0
balanced_active_aff583da14aa,1.0,2.0,0.0,0.9,0.0,0.0666800026672001,-0.0666800026672001,0.0,5,4,4,10040.0,9036.0,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,1.0,0.890262199042652
balanced_active_6ff59943d40f,1.0,2.0,0.25,0.9,0.8370340734813629,0.8036940721477628,0.0333400013336,0.0398311160678722,6,4,4,8803.0,7536.549999999999,0.0,1.0,0.0,0.006249240488185899,0.003458932953773,0.5,,1.0
balanced_active_736ebf9ef2c8,1.0,2.0,0.5,0.9,1.0,1.0,0.0,0.0,4,3,3,3242.0,3035.3,0.0,1.0,0.0,0.00751924481894975,0.0059989416153007,0.3,1.0,
balanced_active_67fea621bbc3,1.0,2.0,0.75,0.9,0.9405920789438592,0.9405920789438592,0.0,0.0,6,5,4,22055.0,20911.15,0.0,1.0,0.0,0.0066498885049534,0.004260228987308,0.4,,0.0
balanced_active_e3e4e43f8f89,1.0,2.0,1.0,0.9,1.0,0.7732879909315196,0.2267120090684803,0.2267120090684803,6,5,4,12677.0,11637.1,0.0,1.0,0.0,0.0062164866305995,0.0033934252386002,0.5,,1.0
balanced_active_14c3860e6ccd,1.0,5.0,0.0,0.9,1.0,1.0,0.0,0.0,4,4,4,7382.0,6888.2,0.0,1.0,0.0,0.0045197740112994,0.0,1.0,0.8851770354070814,
balanced_active_e49b1ccf36be,1.0,5.0,0.25,0.9,0.0333400013336,0.8563712742548509,-0.8230312729212509,-24.686,4,2,2,3495.0,3057.8,0.0,1.0,0.0,0.00738482792547465,0.0057301078283505,0.3,,0.0
balanced_active_f675984bd698,1.0,5.0,0.5,0.9,1.0,0.773421350936854,0.2265786490631459,0.2265786490631459,6,5,5,14048.0,13115.45,0.0,1.0,0.0,0.0061597823425417,0.0032800166624846,0.5,,1.0
balanced_active_fc59c980e699,1.0,5.0,0.75,0.9,0.8382450993465795,0.80490732097613,0.0333377783704493,0.0397709195036589,6,4,4,10072.0,8715.8,0.0,1.0,0.0,0.0061814749616261495,0.0033234019006535,0.5,,1.0
balanced_active_47df0d5b8490,1.0,5.0,1.0,0.9,0.8375116682224296,0.8375116682224296,0.0,0.0,5,4,4,7886.0,7053.3,0.0,1.0,0.0,0.006755031093804599,0.0044705141650104,0.4,,0.0
balanced_active_3bc37749c1c0,2.0,0.2,0.0,0.9,0.9969995999466597,0.9969995999466597,0.0,0.0,2,1,1,45.0,40.5,0.0,1.0,0.0,0.00784313725490195,0.0,1.0,0.8400989767939544,0.0
balanced_active_9abab0e49674,2.0,0.2,0.25,0.9,0.8559903993599574,0.8559903993599574,0.0,0.0,2,2,2,50.0,50.0,0.0,1.0,0.0,0.00784692885653507,0.0,1.0,1.0,0.24166666666666667
balanced_active_90660ce13b58,2.0,0.2,0.5,0.9,0.9179223896519536,0.8845846112815042,0.0333377783704493,0.0363187332025858,5,3,3,10718.0,9277.650000000001,0.0,1.0,0.0,0.0106632758647146,0.0056402772196253,0.4,,1.0
balanced_active_7331328afc77,2.0,0.2,0.75,0.9,0.8533039941321597,0.9366539974661598,-0.0833500033340001,-0.0976791435492693,4,2,2,9526.0,8119.6,0.0,1.0,0.0,0.0112788296818996,0.0068713848539953,0.3,,0.0
balanced_active_2e5a3bec5e6c,2.0,0.2,1.0,0.9,0.9370582744365916,0.903720496066142,0.0333377783704493,0.0355770599117688,5,4,3,22599.0,22510.85,0.0,1.0,0.0,0.01107320829339285,0.0064601420769818,0.3,,1.0
balanced_active_8da7b40bf5fe,2.0,0.5,0.0,0.9,1.0,0.8612389144495565,0.1387610855504434,0.1387610855504434,4,3,3,4227.0,3804.3,0.0,1.0,0.0,0.00784313725490195,0.0,1.0,0.8783679157633942,1.0
balanced_active_15c6be4c282e,2.0,0.5,0.25,0.9,1.0,1.0,0.0,0.0,4,3,3,773.0,646.0,0.0,1.0,0.0,0.01313114480919845,0.010576015108593,0.3,1.0,
balanced_active_a9f50e270b3d,2.0,0.5,0.5,0.9,1.0,0.8791091551643662,0.1208908448356337,0.1208908448356337,6,4,4,11184.0,9769.85,0.0,1.0,0.0,0.01014011856206805,0.0045939626143322,0.5,,1.0
balanced_active_e5f66530593d,2.0,0.5,0.75,0.9,0.9656620882784372,0.9656620882784372,0.0,0.0,5,3,3,9234.0,8187.1,0.0,1.0,0.0,0.0108155679601111,0.0059448614104183,0.4,,0.0
balanced_active_4a32c592641a,2.0,0.5,1.0,0.9,1.0,0.8382450993465795,0.1617549006534204,0.1617549006534204,6,4,4,5256.0,4599.6,0.0,1.0,0.0,0.01085579342346605,0.0060253123371282,0.5,1.0,1.0
balanced_active_97270195465d,2.0,1.0,0.0,0.9,1.0,0.7530674846625766,0.2469325153374233,0.2469325153374233,5,4,4,8832.0,7948.799999999999,0.0,1.0,0.0,0.00784313725490195,0.0,1.0,0.9557247852652085,0.9894679989197948
balanced_active_af8663857a21,2.0,1.0,0.25,0.9,0.918255767435658,0.918255767435658,0.0,0.0,6,4,4,11331.0,9819.349999999999,0.0,1.0,0.0,0.01013497007944835,0.0045836656490928,0.5,,0.0
balanced_active_79f06127c0c3,2.0,1.0,0.5,0.9,0.9282571009467928,0.8949193225763435,0.0333377783704493,0.0359143801177991,7,5,5,12498.0,10867.349999999999,0.0,1.0,0.0,0.009592627715805201,0.0034989809218065,0.6,,1.0
balanced_active_8bdc354857bb,2.0,1.0,0.75,0.9,1.0,1.0,0.0,0.0,6,5,4,6149.0,5731.85,0.0,1.0,0.0,0.012402927504550451,0.009119580499297,0.4,1.0,
balanced_active_f9cc63d8ed93,2.0,1.0,1.0,0.9,1.0,0.8204307528172301,0.1795692471827698,0.1795692471827698,6,5,5,13276.0,12166.400000000001,0.0,1.0,0.0,0.01019004274267105,0.0046938109755382,0.5,,1.0
balanced_active_80cf2277f466,2.0,2.0,0.0,0.9,1.0,0.733146629325865,0.2668533706741348,0.2668533706741348,5,4,4,10101.0,9090.9,0.0,1.0,0.0,0.00784313725490195,0.0,1.0,0.954524783992724,0.956271864067966
balanced_active_f94e25c668e2,2.0,2.0,0.25,0.9,0.9258518370340734,0.8925118357004734,0.0333400013336,0.0360100828231904,7,5,5,12497.0,10645.75,0.0,1.0,0.0,0.00960978124963735,0.0035332879894708,0.6,,1.0
balanced_active_f2e010b62d6f,2.0,2.0,0.5,0.9,1.0,1.0,0.0,0.0,6,4,4,9039.0,7785.450000000001,0.0,1.0,0.0,0.01037047036246015,0.0050546662151164,0.5,1.0,
balanced_active_a7bf6b3e3f69,2.0,2.0,0.75,0.9,1.0,1.0,0.0,0.0,7,6,5,14084.0,12614.65,0.0,1.0,0.0,0.0095924785185823,0.0034986825273607,0.6,1.0,
balanced_active_5e2d27c21285,2.0,2.0,1.0,0.9,1.0,1.0,0.0,0.0,7,6,5,14129.0,12472.35,0.0,1.0,0.0,0.0096072840583782,0.0035282936069525,0.6,1.0,
balanced_active_d244d52c23a3,2.0,5.0,0.0,0.9,1.0,0.565808774503267,0.4341912254967328,0.4341912254967328,5,4,4,10584.0,9525.599999999999,0.0,1.0,0.0,0.00784313725490195,0.0,1.0,0.9410794249351874,0.9328931203931204
balanced_active_86dbd4309d7a,2.0,5.0,0.25,0.9,1.0,0.8271102813708494,0.1728897186291505,0.1728897186291505,7,5,5,12498.0,10738.9,0.0,1.0,0.0,0.009602399772054751,0.0035185250343056,0.6,,1.0
balanced_active_fd84a78b2e3b,2.0,5.0,0.5,0.9,1.0,0.828043739165222,0.1719562608347779,0.1719562608347779,7,5,5,12498.0,10771.05,0.0,1.0,0.0,0.0095999272482261,0.0035135799866483,0.6,,1.0
balanced_active_b8e70e432a43,2.0,5.0,0.75,0.9,1.0,0.8321109481264168,0.1678890518735831,0.1678890518735831,7,5,5,12498.0,10771.35,0.0,1.0,0.0,0.00959993110612345,0.003513587702443,0.6,,1.0
balanced_active_de1c030a6208,2.0,5.0,1.0,0.9,1.0,0.8609721944388877,0.1390278055611122,0.1390278055611122,7,5,5,12497.0,10520.2,0.0,1.0,0.0,0.009619663568587601,0.0035530526273713,0.6,,1.0
balanced_active_be4d22e2f1fd,4.0,0.2,0.0,0.9,0.972929723963195,0.972929723963195,0.0,0.0,4,3,3,4614.0,4152.599999999999,0.0,1.0,0.0,0.01240310077519375,0.0,1.0,0.9314692982456141,0.9408866995073891
balanced_active_7fb05d9fe7a9,4.0,0.2,0.25,0.9,0.9240565408721162,0.9240565408721162,0.0,0.0,4,2,2,47.0,42.2,0.0,1.0,0.0,0.016965718066623947,0.0099341860176331,0.6,1.0,0.0
balanced_active_d74f626147cc,4.0,0.2,0.5,0.9,1.0,1.0,0.0,0.0,4,2,2,1913.0,1721.7,0.0,1.0,0.0,0.0201517350783978,0.0154972686064081,0.3,1.0,
balanced_active_3d12009f5b75,4.0,0.2,0.75,0.9,0.9666622216295506,0.9666622216295506,0.0,0.0,5,3,3,6948.0,6181.5,0.0,1.0,0.0,0.01684985094194685,0.0088935003335062,0.4,,0.0
balanced_active_09c93a21df78,4.0,0.2,1.0,0.9,1.0,1.0,0.0,0.0,7,5,5,12498.0,10438.900000000001,0.0,1.0,0.0,0.0146568314036747,0.0045074612569619,0.6,1.0,
balanced_active_680c2c5c4a14,4.0,0.5,0.0,0.9,1.0,1.0,0.0,0.0,6,5,5,12498.0,11248.199999999999,0.0,1.0,0.0,0.01240310077519375,0.0,1.0,1.0,
balanced_active_6a38e57b2a50,4.0,0.5,0.25,0.9,0.9666622216295506,0.9666622216295506,0.0,0.0,7,5,5,12498.0,10779.9,0.0,1.0,0.0,0.01459005232874945,0.0043739031071114,0.6,1.0,1.0
balanced_active_21147ebc65a4,4.0,0.5,0.5,0.9,0.9643238196852492,0.9643238196852492,0.0,0.0,5,3,3,4140.0,3725.7000000000003,0.0,1.0,0.0,0.017509918376691698,0.0102136352029959,0.4,,0.0
balanced_active_4502d3c2a8b9,4.0,0.5,0.75,0.9,1.0,0.9169167166766686,0.0830832833233313,0.0830832833233313,7,5,5,12497.0,10714.2,0.0,1.0,0.0,0.01462245632982455,0.0044387111092616,0.6,,1.0
balanced_active_5af01499582a,4.0,0.5,1.0,0.9,1.0,0.896526435095673,0.1034735649043269,0.1034735649043269,7,5,5,12499.0,10315.55,0.0,1.0,0.0,0.01467255925403245,0.0045389169576774,0.6,,1.0
balanced_active_732b075f7e46,4.0,1.0,0.0,0.9,1.0,1.0,0.0,0.0,5,4,4,11968.0,10771.2,0.0,1.0,0.0,0.01240310077519375,0.0,1.0,0.9607947726363515,
balanced_active_38d852aafff2,4.0,1.0,0.25,0.9,1.0,0.8574476596879583,0.1425523403120416,0.1425523403120416,6,4,4,10860.0,8953.55,0.0,1.0,0.0,0.0153609455711616,0.0059156895919357,0.5,,1.0
balanced_active_1132376c68b1,4.0,1.0,0.5,0.9,1.0,1.0,0.0,0.0,7,5,5,12497.0,11002.45,0.0,1.0,0.0,0.0145875442609102,0.0043688869714329,0.6,1.0,
balanced_active_a614a6e2ab55,4.0,1.0,0.75,0.9,1.0,1.0,0.0,0.0,7,5,5,12498.0,10794.5,0.0,1.0,0.0,0.01461264878452905,0.0044190960186706,0.6,1.0,
balanced_active_601f97f2c9ca,4.0,1.0,1.0,0.9,1.0,0.9565217391304348,0.0434782608695652,0.0434782608695652,6,4,4,8820.0,7125.6,0.0,1.0,0.0,0.01585847803328275,0.006910754516178,0.5,1.0,1.0
balanced_active_2e17f82f78f4,4.0,2.0,0.0,0.9,1.0,0.7227630350713428,0.2772369649286571,0.2772369649286571,6,5,5,12498.0,11248.2,0.0,1.0,0.0,0.01240310077519375,0.0,1.0,1.0,1.0
balanced_active_cd2777aae08e,4.0,2.0,0.25,0.9,1.0,1.0,0.0,0.0,7,5,5,12497.0,10834.900000000001,0.0,1.0,0.0,0.0146077713698485,0.0044093411893095,0.6,1.0,
balanced_active_232aefff4806,4.0,2.0,0.5,0.9,1.0,0.94732631017469,0.05267368982531,0.05267368982531,7,5,5,12498.0,10624.45,0.0,1.0,0.0,0.01463371257624545,0.0044612236021034,0.6,1.0,1.0
balanced_active_883b52beed95,4.0,2.0,0.75,0.9,1.0,1.0,0.0,0.0,7,5,5,12499.0,10893.65,0.0,1.0,0.0,0.014600510578388199,0.0043948196063889,0.6,1.0,
balanced_active_106d5d7fa173,4.0,2.0,1.0,0.9,0.9621282837711694,0.92879050540072,0.0333377783704493,0.0346500346500346,7,5,5,12498.0,10537.599999999999,0.0,1.0,0.0,0.01462886567321195,0.0044515297960364,0.6,,1.0
balanced_active_46f8485745a2,4.0,5.0,0.0,0.9,1.0,1.0,0.0,0.0,6,5,5,12498.0,11248.199999999999,0.0,1.0,0.0,0.01240310077519375,0.0,1.0,1.0,
balanced_active_81f71d13c911,4.0,5.0,0.25,0.9,1.0,0.8373007934920317,0.1626992065079682,0.1626992065079682,7,5,5,12497.0,10769.449999999999,0.0,1.0,0.0,0.01461569819862405,0.0044251948468606,0.6,1.0,1.0
balanced_active_43df92ba1a43,4.0,5.0,0.5,0.9,1.0,0.8218429123883184,0.1781570876116815,0.1781570876116815,7,5,5,12498.0,10795.599999999999,0.0,1.0,0.0,0.01461239860511095,0.0044185956598344,0.6,1.0,1.0
balanced_active_e7951afe5eae,4.0,5.0,0.75,0.9,1.0,0.819697272787891,0.180302727212109,0.180302727212109,7,5,5,12497.0,10938.699999999999,0.0,1.0,0.0,0.01459509178803055,0.0043839820256736,0.6,1.0,1.0
balanced_active_a98798c62863,4.0,5.0,1.0,0.9,1.0,0.8070409387918389,0.192959061208161,0.192959061208161,7,5,5,12498.0,10681.4,0.0,1.0,0.0,0.0146265149944835,0.0044468284385795,0.6,,1.0
